Laikas,,Platuma,Ilguma,Aukštis,Greitis,Kryptis,SOC,Įtampa,Srovė,Vanduo%,TDS,Dujos%,Temp,Drėgmė,Slėgis,CO2
2026-06-21T06:33:48.598Z,,55.187637,25.789671,70.9,0.0,66.3,65,13.12,-0.80,81,0,94,22.2,57.2,1002.6,331
2026-06-21T11:56:24.935Z,,55.187569,25.789303,70.9,0.0,66.3,13,12.64,-0.60,70,0,92,21.6,76.6,1006.2,2681
